09X555,X555,Mount Eden Children's Academy,DOE,General Academic,Elementary,PK 0K 01 02 SE,0K 01 02 03 04 05,Jul 1 2012,Open,X240,1501 JEROME AVENUE,BRONX,NY,10452,9,9,X809,COMMUNITY SCHOOL DISTRICT 09
84K737,K737,Brownsville Ascend Charter School,Charter,General Academic,K-12 all grades,0K 01 02 03 04 05,0K 01 02 03 04 05 06 07 08 09 10 11 12,Jul 1 2009,Open,KBVT,1501 PITKIN AVENUE,BROOKLYN,NY,11212,23,84,K01D,OFFICE OF CHARTER SCHOOLS
25Q193,Q193,P.S. 193 Alfred J. Kennedy,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1953,Open,Q193,152-20 11 AVENUE,QUEENS,NY,11357,25,25,Q825,COMMUNITY SCHOOL DISTRICT 25
84X717,X717,Icahn Charter School,Charter,General Academic,K-8,01 02 03 04 05 06 07 08,0K 01 02 03 04 05 06 07 08,Jul 1 2000,Open,X258,1525 BROOK AVENUE,BRONX,NY,10457,9,84,K01D,OFFICE OF CHARTER SCHOOLS
15K667,K667,SUNSET PARK HIGH SCHOOL,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2009,Open,K564,153 35TH STREET,BROOKLYN,NY,11232,15,15,K815,COMMUNITY SCHOOL DISTRICT 15
08X093,X093,P.S. 093 Albert G. Oliver,DOE,General Academic,Elementary,PK 0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1930,Open,X093,1535 STORY AVENUE,BRONX,NY,10473,8,8,X808,COMMUNITY SCHOOL DISTRICT 08
84X362,X362,Icahn Charter School 7,Charter,General Academic,Elementary,0K 01 02 03 04 05 06,0K 01 02 03 04 05 06 07 08,Jul 1 2013,Open,X093,1535 STORY AVENUE,BRONX,NY,10473,8,84,K01D,OFFICE OF CHARTER SCHOOLS
09X042,X042,P.S. 042 Claremont,DOE,General Academic,Elementary,PK 0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1906,Open,X042,1537 WASHINGTON AVENUE,BRONX,NY,10457,9,9,X809,COMMUNITY SCHOOL DISTRICT 09
03M258,M258,Community Action School - MS 258,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jun 28 1999,Open,M118,154 WEST 93 STREET,MANHATTAN,NY,10025,3,3,M803,COMMUNITY SCHOOL DISTRICT 03
03M256,M256,M.S. 256 Academic & Athletic Excellence,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jun 28 1999,Open,M118,154 WEST 93 STREET,MANHATTAN,NY,10025,3,3,M803,COMMUNITY SCHOOL DISTRICT 03
03M333,M333,P.S. 333 Manhattan School for Children,DOE,General Academic,K-8,0K 01 02 03 04 05 06 07 08 SE,0K 01 02 03 04 05 06 07 08,Jul 1 1999,Open,M118,154 WEST 93 STREET,MANHATTAN,NY,10025,3,3,M803,COMMUNITY SCHOOL DISTRICT 03
25Q194,Q194,J.H.S. 194 William Carr,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 1958,Open,Q194,154-60 17 AVENUE,QUEENS,NY,11357,25,25,Q825,COMMUNITY SCHOOL DISTRICT 25
75R721,R721,THE RICHARD H. HUNGERFORD SCHOOL,DOE,Special Education,Secondary School,05 06 07 08 09 10 11 12 SE,07 08 09 10 11 12 SE,Feb 1 1967,Open,R722,155 TOMPKINS AVENUE,STATEN ISLAND,NY,10304,31,75,M02I,CITYWIDE SPECIAL EDUCATION
12X061,X061,P.S. 061 Francisco Oller,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1922,Open,X061,1550 CROTONA PARK EAST,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12
12X190,X190,E.S.M.T- I.S. 190,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 2001,Open,X061,1550 CROTONA PARK EAST,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12
12X314,X314,Fairmont Neighborhood School,DOE,General Academic,Elementary,PK 0K 01 02 SE,PK 0K 01 02 03 04 05,Jul 1 2013,Open,X050,1550 VYSE AVENUE,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12
12X050,X050,P.S. 050 Clara Barton,DOE,General Academic,Elementary,02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1914,Open,X050,1550 VYSE AVENUE,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12
12X478,X478,THE CINEMA SCHOOL,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2009,Open,X423,1551 EAST 172ND STREET,BRONX,NY,10472,12,12,X812,COMMUNITY SCHOOL DISTRICT 12
12X242,X242,Mott Hall V,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 09 10 11 12 SE,06 07 08 SE,Jul 1 2005,Open,X423,1551 EAST 172ND STREET,BRONX,NY,10472,12,12,X812,COMMUNITY SCHOOL DISTRICT 12
27Q261,Q261,Voyages Prep - South Queens,DOE,Transfer School,High school,09 10 11 12,09 10 11 12,Jul 1 2013,Open,Q400,156-10 BAISLEY BOULEVARD,QUEENS,NY,11434,27,27,Q827,COMMUNITY SCHOOL DISTRICT 27
11X127,X127,J.H.S. 127 The Castle Hill,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 1953,Open,X127,1560 PURDY STREET,BRONX,NY,10462,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11
11X567,X567,Linden Tree Elementary School,DOE,General Academic,Elementary,0K 01 SE,0K 01 02 03 04 05,Jul 1 2012,Open,X127,1560 PURDY STREET,BRONX,NY,10462,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11
14K016,K016,P.S. 016 Leonard Dunkly,DOE,General Academic,Elementary,0K 01 02 03 04 05 06 SE,PK 0K 01 02 03 04 05,Jul 1 1918,Open,K016,157 WILSON STREET,BROOKLYN,NY,11211,14,14,K814,COMMUNITY SCHOOL DISTRICT 14
84K355,K355,Williamsburg Collegiate Charter School,Charter,General Academic,Junior High-Intermediate-Middle,04 05 06 07 08 09 10 11 12 SE,05 06 07 08 09 10 11 12,Jul 1 2005,Open,K016,157 WILSON STREET,BROOKLYN,NY,11211,14,84,K01D,OFFICE OF CHARTER SCHOOLS
04M497,M497,Central Park East I,DOE,General Academic,Elementary,PK 0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1999,Open,M013,1573 MADISON AVENUE,MANHATTAN,NY,10029,4,4,M804,COMMUNITY SCHOOL DISTRICT 04
04M555,M555,Central Park East High School,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jun 5 1996,Open,M013,1573 MADISON AVENUE,MANHATTAN,NY,10029,4,4,M804,COMMUNITY SCHOOL DISTRICT 04
04M013,M013,J.H.S. 013 Jackie Robinson,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 1958,Open,M013,1573 MADISON AVENUE,MANHATTAN,NY,10029,4,4,M804,COMMUNITY SCHOOL DISTRICT 04
84M168,M168,East Harlem Scholars Academy Charter School II,Charter,General Academic,K-8,0K 01 02 03 04 05 06 07 08,0K 01 02 03 04 05,Jul 1 2013,Open,M013,1573 MADISON AVENUE,MANHATTAN,NY,10029,4,84,K01D,OFFICE OF CHARTER SCHOOLS
84M518,M518,East Harlem Scholars Academy Charter School,Charter,General Academic,Elementary,0K 01 02,0K 01 02 03 04 05 06 07 08,Jul 1 2011,Open,M013,1573 MADISON AVENUE,MANHATTAN,NY,10029,4,84,K01D,OFFICE OF CHARTER SCHOOLS
25Q250,Q250,I.S. 250 The Robert F. Kennedy Community Middle School,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 1999,Open,Q168,158-40 76 ROAD,QUEENS,NY,11366,25,25,Q825,COMMUNITY SCHOOL DISTRICT 25
75Q255,Q255,P.S. Q255,DOE,Special Education,K-12 all grades,PK 0K 01 02 03 04 05 06 07 08 09 10 11 12 SE,PK 0K 01 02 03 04 05 06 07 08 09 10 11 12 SE,Nov 5 1991,Open,Q168,158-40 76 ROAD,QUEENS,NY,11366,25,75,M02I,CITYWIDE SPECIAL EDUCATION
16K243,K243,P.S. 243K- The Weeksville School,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1962,Open,K243,1580 DEAN STREET,BROOKLYN,NY,11213,16,16,K816,COMMUNITY SCHOOL DISTRICT 16
84K360,K360,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,Charter,General Academic,Secondary School,06 07 SE,06 07 08 09 10 11 12,Jul 1 2012,Open,K243,1580 DEAN STREET,BROOKLYN,NY,11213,16,84,K01D,OFFICE OF CHARTER SCHOOLS
31R029,R029,P.S. 029 Bardwell,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1922,Open,R029,1581 VICTORY BOULEVARD,STATEN ISLAND,NY,10314,31,31,R831,COMMUNITY SCHOOL DISTRICT 31
25Q163,Q163,P.S. 163 Flushing Heights,DOE,General Academic,Elementary,PK 0K 01 02 03 04 05,PK 0K 01 02 03 04 05,Jul 1 1935,Open,Q163,159-01 59 AVENUE,QUEENS,NY,11365,25,25,Q825,COMMUNITY SCHOOL DISTRICT 25
09X241,X241,Urban Assembly School for Applied Math and Science  The,DOE,General Academic,Secondary School,06 07 08 09 10 11 12 SE,06 07 08 09 10 11 12,Sep 8 2004,Open,X970,1595 BATHGATE AVENUE,BRONX,NY,10457,9,9,X809,COMMUNITY SCHOOL DISTRICT 09
09X252,X252,Mott Hall Bronx High School,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2005,Open,X970,1595 BATHGATE AVENUE,BRONX,NY,10457,9,9,X809,COMMUNITY SCHOOL DISTRICT 09
09X170,X170,P.S. 170,DOE,General Academic,Early Childhood,0K 01 02 SE,0K 01 02,Jul 1 1993,Open,X170,1598 TOWNSEND AVENUE,BRONX,NY,10452,9,9,X809,COMMUNITY SCHOOL DISTRICT 09
22K197,K197,P.S. 197 - The Kings Highway Academy,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1925,Open,K197,1599 EAST 22 STREET,BROOKLYN,NY,11210,22,22,K822,COMMUNITY SCHOOL DISTRICT 22
22K381,K381,I. S. 381,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 1999,Open,K197,1599 EAST 22 STREET,BROOKLYN,NY,11210,22,22,K822,COMMUNITY SCHOOL DISTRICT 22
02M560,M560,High School M560 - City As School,DOE,Transfer School,High school,10/11/2012,09 10 11 12,Jul 1 1999,Open,M641,16 CLARKSON STREET,MANHATTAN,NY,10014,2,2,M802,COMMUNITY SCHOOL DISTRICT 02
25Q209,Q209,P.S. 209 Clearview Gardens,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1956,Open,Q209,16-10 UTOPIA PARKWAY,QUEENS,NY,11357,25,25,Q825,COMMUNITY SCHOOL DISTRICT 25
75Q075,Q075,Robert E. Peary School,DOE,Special Education,K-12 all grades,PK 0K 01 02 03 04 05 06 07 08 09 10 11 12 SE,PK 0K 01 02 03 04 05 06 07 08 09 10 11 SE,Jul 1 1974,Open,Q075,16-66 HANCOCK STREET,QUEENS,NY,11385,24,75,M02I,CITYWIDE SPECIAL EDUCATION
27Q043,Q043,P.S. 043,DOE,General Academic,K-8,PK 0K 01 02 03 04 05 06 07 08 SE,PK 0K 01 02 03 04 05 06 07 08,Jul 1 1996,Open,Q043,160 BEACH 29 STREET,QUEENS,NY,11691,27,27,Q827,COMMUNITY SCHOOL DISTRICT 27
04M007,M007,P.S. 007 Samuel Stern,DOE,General Academic,K-8,PK 0K 01 02 03 04 05 06 07 08 SE,PK 0K 01 02 03 04 05 06 07 08,Jul 1 1959,Open,M007,160 EAST 120 STREET,MANHATTAN,NY,10035,4,4,M804,COMMUNITY SCHOOL DISTRICT 04
04M406,M406,GLOBAL TECHNOLOGY PREPARATORY,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 09 SE,6/7/2008,Jul 1 2009,Open,M007,160 EAST 120 STREET,MANHATTAN,NY,10035,4,4,M804,COMMUNITY SCHOOL DISTRICT 04
03M087,M087,P.S. 087 William Sherman,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1955,Open,M087,160 WEST 78 STREET,MANHATTAN,NY,10024,3,3,M803,COMMUNITY SCHOOL DISTRICT 03
28Q505,Q505,Hillcrest High School,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 1971,Open,Q505,160-05 HIGHLAND AVENUE,QUEENS,NY,11432,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28
28Q680,Q680,Queens Gateway to Health Sciences Secondary School,DOE,General Academic,Secondary School,06 07 08 09 10 11 12 SE,07 08 09 10 11 12,Jul 1 1998,Open,Q695,160-20 GOETHALS AVENUE,QUEENS,NY,11432,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28
21K525,K525,Edward R. Murrow High School,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 1974,Open,K525,1600 AVENUE L,BROOKLYN,NY,11230,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21
17K191,K191,P.S. 191 Paul Robeson,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1938,Open,K191,1600 PARK PLACE,BROOKLYN,NY,11233,17,17,K817,COMMUNITY SCHOOL DISTRICT 17
18K633,K633,High School for Medical Professions,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2008,Open,K500,1600 ROCKAWAY PARKWAY,BROOKLYN,NY,11236,18,18,K818,COMMUNITY SCHOOL DISTRICT 18
18K642,K642,Urban Action Academy,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2008,Open,K500,1600 ROCKAWAY PARKWAY,BROOKLYN,NY,11236,18,18,K818,COMMUNITY SCHOOL DISTRICT 18
18K617,K617,High School for Innovation in Advertising and Media,DOE,Career Technical,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2008,Open,K500,1600 ROCKAWAY PARKWAY,BROOKLYN,NY,11236,18,18,K818,COMMUNITY SCHOOL DISTRICT 18
09X313,X313,I.S. 313 School of Leadership Development,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 1999,Open,X147,1600 WEBSTER AVENUE,BRONX,NY,10457,9,9,X809,COMMUNITY SCHOOL DISTRICT 09
20K445,K445,New Utrecht High School,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 1924,Open,K445,1601 80 STREET,BROOKLYN,NY,11214,20,20,K820,COMMUNITY SCHOOL DISTRICT 20
31R020,R020,P.S. 020 Port Richmond,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1898,Open,R020,161 PARK AVENUE,STATEN ISLAND,NY,10302,31,31,R831,COMMUNITY SCHOOL DISTRICT 31
12X251,X251,Explorations Academy,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2005,Open,X098,1619 BOSTON ROAD,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12
12X511,X511,Bronx Envision Academy,DOE,General Academic,High school,09 10 11 SE,09 10 11 12,Jul 1 2011,Open,X098,1619 BOSTON ROAD,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12
12X098,X098,J.H.S. 098 Herman Ridder,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 1931,Open,X098,1619 BOSTON ROAD,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12
12X262,X262,Performance Conservatory High School,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Sep 8 2004,Open,X098,1619 BOSTON ROAD,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12
28Q338,Q338,Queens Satellite High School for Opportunity,DOE,Transfer School,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2010,Open,Q595,162-02 HILLSIDE AVENUE,QUEENS,NY,11432,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28
15K154,K154,The Windsor Terrace School,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1908,Open,K154,1625 11 AVENUE,BROOKLYN,NY,11215,15,15,K815,COMMUNITY SCHOOL DISTRICT 15
25Q184,Q184,P.S. 184 Flushing Manor,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1952,Open,Q184,163-15 21 ROAD,QUEENS,NY,11357,25,25,Q825,COMMUNITY SCHOOL DISTRICT 25
21K238,K238,P.S. 238 Anne Sullivan,DOE,General Academic,K-8,PK 0K 01 02 03 04 05 06 07 08 SE,PK 0K 01 02 03 04 05 06 07 08,Jul 1 1931,Open,K238,1633 EAST 8 STREET,BROOKLYN,NY,11223,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21
11X498,X498,PS/MS 11X498 - VAN NEST ACADEMY,DOE,General Academic,K-8,0K 01 02 03 04 06 07 08 SE,0K 01 02 03 04 05 06 07 08,Jul 1 2010,Open,X498,1640 BRONXDALE AVE,BRONX,NY,10462,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11
84X378,X378,Icahn Charter School 2,Charter,General Academic,K-8,01 02 03 04 05 06 07 08,0K 01 02 03 04 05 06 07 08,Jul 1 2007,Open,X498,1640 BRONXDALE AVE,BRONX,NY,10462,11,84,K01D,OFFICE OF CHARTER SCHOOLS
07X043,X043,P.S. 043 Jonas Bronck,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1906,Open,X043,165 BROWN PLACE,BRONX,NY,10454,7,7,X807,COMMUNITY SCHOOL DISTRICT 07
28Q620,Q620,Thomas A. Edison Career and Technical Education High School,DOE,Career Technical,High school,09 10 11 12 SE,09 10 11 12,Jul 1 1959,Open,Q620,165-65 84 AVENUE,QUEENS,NY,11432,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28
01M020,M020,P.S. 020 Anna Silver,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1963,Open,M020,166 ESSEX STREET,MANHATTAN,NY,10002,1,1,M801,COMMUNITY SCHOOL DISTRICT 01
20K748,K748,P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,DOE,General Academic,Elementary,PK 0K 01 02 03 04 SE,0K 01 02 03 04 05,Jul 1 2010,Open,K163,1664 BENSON AVENUE,BROOKLYN,NY,11214,20,20,K820,COMMUNITY SCHOOL DISTRICT 20
28Q350,Q350,Jamaica Gateway to the Sciences,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2011,Open,Q470,167-01 GOTHIC DRIVE,JAMAICA,NY,11432,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28
28Q310,Q310,Queens Collegiate: A College Board School,DOE,General Academic,High school,06 07 08 09 10 11 12 SE,06 07 08 09 10 11 12,Jul 1 2008,Open,Q470,167-01 GOTHIC DRIVE,JAMAICA,NY,11432,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28
28Q328,Q328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2010,Open,Q470,167-01 GOTHIC DRIVE,JAMAICA,NY,11432,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28
28Q470,Q470,Jamaica High School,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 1927,Open,Q470,167-01 GOTHIC DRIVE,JAMAICA,NY,11432,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28
25Q107,Q107,P.S. 107 Thomas A Dooley,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1925,Open,Q107,167-02 45 AVENUE,QUEENS,NY,11358,25,25,Q825,COMMUNITY SCHOOL DISTRICT 25
31R021,R021,P.S. 21 Margaret Emery-Elm Park,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1906,Open,R021,168 HOOKER PLACE,STATEN ISLAND,NY,10303,31,31,R831,COMMUNITY SCHOOL DISTRICT 31
05M517,M517,Teachers College Community School,DOE,General Academic,Elementary,0K 01 02,0K 01 02 03 04 05,Jul 1 2011,Open,M916,168 MORNINGSIDE AVENUE,MANHATTAN,NY,10027,5,5,M805,COMMUNITY SCHOOL DISTRICT 05
04M680,M680,Heritage School  The,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 1999,Open,M107,1680 LEXINGTON AVENUE,MANHATTAN,NY,10029,4,4,M804,COMMUNITY SCHOOL DISTRICT 04
09X070,X070,P.S. 070 Max Schoenfeld,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,0K 01 02 03 04 05,Jul 1 1925,Open,X070,1691 WEEKS AVENUE,BRONX,NY,10457,9,9,X809,COMMUNITY SCHOOL DISTRICT 09
08X107,X107,P.S. 107,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1937,Open,X107,1695 SEWARD AVENUE,BRONX,NY,10473,8,8,X808,COMMUNITY SCHOOL DISTRICT 08
84M707,M707,John V. Lindsay Wildcat Academy Charter School,Charter,Transfer School,High school,09 10 11 12,09 10 11 12,May 4 2000,Open,M204,17 BATTERY PLACE,MANHATTAN,NY,10004,2,84,K01D,OFFICE OF CHARTER SCHOOLS
24Q239,Q239,P.S. 239,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 2003,Open,Q239,17-15 WEIRFIELD STREET,QUEENS,NY,11385,24,24,Q824,COMMUNITY SCHOOL DISTRICT 24
84X394,X394,Mott Haven Academy Charter School,Charter,General Academic,K-8,0K 01 02 03 04 05 SE,0K 01 02 03 04 05 06 07 08,Jul 1 2008,Open,XASK,170 BROWN PLACE,BRONX,NY,10454,7,84,K01D,OFFICE OF CHARTER SCHOOLS
13K351,K351,The Urban Assembly Unison School,DOE,General Academic,Junior High-Intermediate-Middle,06 07 SE,6/7/2008,Jul 1 2012,Open,K056,170 GATES AVENUE,BROOKLYN,NY,11238,13,13,K813,COMMUNITY SCHOOL DISTRICT 13
13K056,K056,P.S. 056 Lewis H. Latimer,DOE,General Academic,Elementary,PK 0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1966,Open,K056,170 GATES AVENUE,BROOKLYN,NY,11238,13,13,K813,COMMUNITY SCHOOL DISTRICT 13
13K103,K103,Satellite Three,DOE,General Academic,Junior High-Intermediate-Middle,07 08 SE,6/7/2008,Jul 1 1999,Open,K056,170 GATES AVENUE,BROOKLYN,NY,11238,13,13,K813,COMMUNITY SCHOOL DISTRICT 13
02M077,M077,P.S. 77 Lower Lab School,DOE,General Academic,Elementary,0K 01 02 03 04 05,0K 01 02 03 04 05,Jul 1 1999,Open,M198,1700 3 AVENUE,MANHATTAN,NY,10128,2,2,M802,COMMUNITY SCHOOL DISTRICT 02
02M198,M198,P.S. 198 Isador E. Ida Straus,DOE,General Academic,Elementary,PK 0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1960,Open,M198,1700 3 AVENUE,MANHATTAN,NY,10128,2,2,M802,COMMUNITY SCHOOL DISTRICT 02
16K455,K455,Boys and Girls High School,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 1976,Open,K455,1700 FULTON STREET,BROOKLYN,NY,11213,16,16,K816,COMMUNITY SCHOOL DISTRICT 16
16K669,K669,Research and Service High School,DOE,Transfer School,High school,09 10 11 12,09 10 11 12,Jul 1 2013,Open,K455,1700 FULTON STREET,BROOKLYN,NY,11213,16,16,K816,COMMUNITY SCHOOL DISTRICT 16
09X365,X365,Academy for Language and Technology,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2007,Open,X082,1700 MACOMBS ROAD,BRONX,NY,10453,9,9,X809,COMMUNITY SCHOOL DISTRICT 09
09X232,X232,I.S. 232,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 2000,Open,X082,1700 MACOMBS ROAD,BRONX,NY,10453,9,9,X809,COMMUNITY SCHOOL DISTRICT 09
09X004,X004,P.S./M.S. 004 Crotona Park West,DOE,General Academic,K-8,0K 01 02 03 04 05 06 07 08 SE,0K 01 02 03 04 05 06 07 08,Jul 1 1897,Open,X004,1701 FULTON AVENUE,BRONX,NY,10457,9,9,X809,COMMUNITY SCHOOL DISTRICT 09
09X276,X276,Leadership Institute,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2005,Open,X004,1701 FULTON AVENUE,BRONX,NY,10457,9,9,X809,COMMUNITY SCHOOL DISTRICT 09
84X133,X133,Icahn Charter School 6,Charter,General Academic,K-8,0K 01 02 03 SE,0K 01 02 03 04 05 06 07 08,Jul 1 2012,Open,X004,1701 FULTON AVENUE,BRONX,NY,10457,9,84,K01D,OFFICE OF CHARTER SCHOOLS
29Q327,Q327,EAGLE ACADEMY FOR YOUNG MEN III,DOE,General Academic,Secondary School,06 07 08 09 SE,06 07 08 09 10 11 12,Jul 1 2010,Open,Q633,171-10 LINDEN BOULEVARD,QUEENS,NY,11434,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29
09X525,X525,Bronx Leadership Academy High School,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jun 5 1996,Open,X876,1710 WEBSTER AVENUE,BRONX,NY,10457,9,9,X809,COMMUNITY SCHOOL DISTRICT 09
12X271,X271,East Bronx Academy for the Future,DOE,General Academic,Secondary School,06 07 08 09 10 11 12 SE,06 07 08 09 10 11 12,Sep 8 2004,Open,X973,1716 SOUTHERN BOULEVARD,BRONX,NY,10460,12,12,X812,COMMUNITY SCHOOL DISTRICT 12
15K698,K698,South Brooklyn Community High School,DOE,Transfer School,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2002,Open,K825,173 CONOVER STREET,BROOKLYN,NY,11231,15,15,K815,COMMUNITY SCHOOL DISTRICT 15
26Q173,Q173,P.S. 173 Fresh Meadows,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05 SE,Jul 1 1949,Open,Q173,174-10 67 AVENUE,QUEENS,NY,11365,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26
05M175,M175,P.S. 175 Henry H Garnet,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1958,Open,M175,175 WEST 134 STREET,MANHATTAN,NY,10030,5,5,M805,COMMUNITY SCHOOL DISTRICT 05
06M368,M368,Hamilton Heights School,DOE,General Academic,Elementary,0K 01 02 03 04 05,0K 01 02 03 04 05,Jul 1 2007,Open,M153,1750 AMSTERDAM AVENUE,MANHATTAN,NY,10031,6,6,M806,COMMUNITY SCHOOL DISTRICT 06
06M153,M153,P.S. 153 Adam Clayton Powell,DOE,General Academic,Elementary,PK 0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1975,Open,M153,1750 AMSTERDAM AVENUE,MANHATTAN,NY,10031,6,6,M806,COMMUNITY SCHOOL DISTRICT 06
